timestamp,timezone,utc_timestamp,hour,week,month,day_of_week,type,email
1343582745,America/Chicago,1343582745,12,31,07,0,Email,gary@example.com
1343582788,America/Chicago,1343582788,12,31,07,0,Email,gary@example.com
1343582827,America/Chicago,1343582827,12,31,07,0,SMS,gary@example.com
1343583004,America/Chicago,1343583004,12,31,07,0,SMS,gary@example.com
1343584019,America/Chicago,1343584019,12,31,07,0,Email,gary@example.com
1343584139,America/Chicago,1343584139,12,31,07,0,SMS,gary@example.com
1343585959,America/Chicago,1343585959,13,31,07,0,Email,gary@example.com
1343586078,America/Chicago,1343586078,13,31,07,0,SMS,gary@example.com
1343598643,America/Chicago,1343598643,16,31,07,0,Email,alice@example.com
1343598702,America/Chicago,1343598702,16,31,07,0,SMS,alice@example.com
1343598764,America/Chicago,1343598764,16,31,07,0,Phone,alice@example.com
1343598825,America/Chicago,1343598825,16,31,07,0,Email,alice@example.com
1343598942,America/Chicago,1343598942,16,31,07,0,SMS,alice@example.com
1343707046,America/Chicago,1343707046,22,31,07,1,Email,alice@example.com
1343712983,America/Chicago,1343712983,00,31,07,2,Email,alice@example.com
1343713044,America/Chicago,1343713044,00,31,07,2,SMS,alice@example.com
1343715634,America/Chicago,1343715634,01,31,07,2,Email,alice@example.com
1343715694,America/Chicago,1343715694,01,31,07,2,SMS,alice@example.com
1343716930,America/Chicago,1343716930,01,31,07,2,Email,alice@example.com
1343716989,America/Chicago,1343716989,01,31,07,2,SMS,alice@example.com
1343717522,America/Chicago,1343717522,01,31,07,2,Email,alice@example.com
1343724675,America/Chicago,1343724675,03,31,07,2,Email,alice@example.com
1343724735,America/Chicago,1343724735,03,31,07,2,SMS,alice@example.com
1343765678,America/Chicago,1343765678,15,31,07,2,Email,alice@example.com
1343783048,America/Chicago,1343783048,20,31,07,2,Email,eliza@example.com
1343783048,America/Chicago,1343783048,20,31,07,2,SMS,eliza@example.com
1343784382,America/Chicago,1343784382,20,31,07,2,Email,eliza@example.com
1343784384,America/Chicago,1343784384,20,31,07,2,SMS,eliza@example.com
1343795731,America/Chicago,1343795731,23,31,07,2,SMS,eliza@example.com
1343795731,America/Chicago,1343795731,23,31,07,2,Email,eliza@example.com
1343796037,America/Chicago,1343796037,23,31,07,2,Phone,eliza@example.com
1343797855,America/Chicago,1343797855,00,31,08,3,SMS,eliza@example.com
1343797857,America/Chicago,1343797857,00,31,08,3,Email,eliza@example.com
1343798823,America/Chicago,1343798823,00,31,08,3,SMS,eliza@example.com
1343798823,America/Chicago,1343798823,00,31,08,3,Email,eliza@example.com
1343798877,America/Chicago,1343798877,00,31,08,3,SMS,eliza@example.com
1343798932,America/Chicago,1343798932,00,31,08,3,SMS,eliza@example.com
1343798975,America/Chicago,1343798975,00,31,08,3,SMS,eliza@example.com
1343798985,America/Chicago,1343798985,00,31,08,3,Email,eliza@example.com
1343799020,America/Chicago,1343799020,00,31,08,3,SMS,eliza@example.com
1343799026,America/Chicago,1343799026,00,31,08,3,Email,eliza@example.com
1343799070,America/Chicago,1343799070,00,31,08,3,Email,eliza@example.com
1343799070,America/Chicago,1343799070,00,31,08,3,SMS,eliza@example.com
1343799114,America/Chicago,1343799114,00,31,08,3,SMS,eliza@example.com
1343799115,America/Chicago,1343799115,00,31,08,3,Email,eliza@example.com
1343799157,America/Chicago,1343799157,00,31,08,3,Email,eliza@example.com
1343799240,America/Chicago,1343799240,00,31,08,3,Email,eliza@example.com
1343799264,America/Chicago,1343799264,00,31,08,3,Phone,eliza@example.com
1343799281,America/Chicago,1343799281,00,31,08,3,SMS,eliza@example.com
1343799284,America/Chicago,1343799284,00,31,08,3,Email,eliza@example.com
1343799328,America/Chicago,1343799328,00,31,08,3,SMS,eliza@example.com
1343799331,America/Chicago,1343799331,00,31,08,3,Email,eliza@example.com
1343799380,America/Chicago,1343799380,00,31,08,3,SMS,eliza@example.com
1343799382,America/Chicago,1343799382,00,31,08,3,Email,eliza@example.com
1343799424,America/Chicago,1343799424,00,31,08,3,Email,eliza@example.com
1343799426,America/Chicago,1343799426,00,31,08,3,SMS,eliza@example.com
1343799475,America/Chicago,1343799475,00,31,08,3,SMS,eliza@example.com
1343799523,America/Chicago,1343799523,00,31,08,3,SMS,eliza@example.com
1343799565,America/Chicago,1343799565,00,31,08,3,SMS,eliza@example.com
1343799580,America/Chicago,1343799580,00,31,08,3,Email,eliza@example.com
1343799584,America/Chicago,1343799584,00,31,08,3,Phone,eliza@example.com
1343799609,America/Chicago,1343799609,00,31,08,3,SMS,eliza@example.com
1343799621,America/Chicago,1343799621,00,31,08,3,Email,eliza@example.com
1343799650,America/Chicago,1343799650,00,31,08,3,SMS,eliza@example.com
1343799663,America/Chicago,1343799663,00,31,08,3,Email,eliza@example.com
1343799832,America/Chicago,1343799832,00,31,08,3,Email,eliza@example.com
1343799832,America/Chicago,1343799832,00,31,08,3,SMS,eliza@example.com
1343799873,America/Chicago,1343799873,00,31,08,3,Email,eliza@example.com
1343799875,America/Chicago,1343799875,00,31,08,3,SMS,eliza@example.com
1343799931,America/Chicago,1343799931,00,31,08,3,SMS,eliza@example.com
1343799931,America/Chicago,1343799931,00,31,08,3,Email,eliza@example.com
1343799975,America/Chicago,1343799975,00,31,08,3,SMS,eliza@example.com
1343799975,America/Chicago,1343799975,00,31,08,3,Email,eliza@example.com
1343800064,America/Chicago,1343800064,00,31,08,3,SMS,eliza@example.com
1343800105,America/Chicago,1343800105,00,31,08,3,SMS,eliza@example.com
1343800145,America/Chicago,1343800145,00,31,08,3,Email,eliza@example.com
1343800145,America/Chicago,1343800145,00,31,08,3,SMS,eliza@example.com
1343800185,America/Chicago,1343800185,00,31,08,3,Email,eliza@example.com
1343800195,America/Chicago,1343800195,00,31,08,3,SMS,eliza@example.com
1343800227,America/Chicago,1343800227,00,31,08,3,Email,eliza@example.com
1343800242,America/Chicago,1343800242,00,31,08,3,SMS,eliza@example.com
1343800270,America/Chicago,1343800270,00,31,08,3,Email,eliza@example.com
1343800285,America/Chicago,1343800285,00,31,08,3,SMS,eliza@example.com
1343800315,America/Chicago,1343800315,00,31,08,3,Email,eliza@example.com
1343800337,America/Chicago,1343800337,00,31,08,3,SMS,eliza@example.com
1343863089,America/Chicago,1343863089,18,31,08,3,SMS,eliza@example.com
1343863090,America/Chicago,1343863090,18,31,08,3,Email,eliza@example.com
1343863130,America/Chicago,1343863130,18,31,08,3,Email,eliza@example.com
1343863159,America/Chicago,1343863159,18,31,08,3,SMS,eliza@example.com
1343863169,America/Chicago,1343863169,18,31,08,3,Email,eliza@example.com
1343863209,America/Chicago,1343863209,18,31,08,3,SMS,eliza@example.com
1343863209,America/Chicago,1343863209,18,31,08,3,Email,eliza@example.com
1343863254,America/Chicago,1343863254,18,31,08,3,SMS,eliza@example.com
1343863263,America/Chicago,1343863263,18,31,08,3,Email,eliza@example.com
1343863303,America/Chicago,1343863303,18,31,08,3,SMS,eliza@example.com
1343863309,America/Chicago,1343863309,18,31,08,3,Email,eliza@example.com
1343863382,America/Chicago,1343863382,18,31,08,3,SMS,eliza@example.com
1343863382,America/Chicago,1343863382,18,31,08,3,Email,eliza@example.com
1343863429,America/Chicago,1343863429,18,31,08,3,Phone,eliza@example.com
1343863440,America/Chicago,1343863440,18,31,08,3,Email,eliza@example.com
1343863440,America/Chicago,1343863440,18,31,08,3,SMS,eliza@example.com
1343863540,America/Chicago,1343863540,18,31,08,3,SMS,eliza@example.com
1343863540,America/Chicago,1343863540,18,31,08,3,Email,eliza@example.com
1343863634,America/Chicago,1343863634,18,31,08,3,Email,eliza@example.com
1343863634,America/Chicago,1343863634,18,31,08,3,SMS,eliza@example.com
1343863788,America/Chicago,1343863788,18,31,08,3,Email,eliza@example.com
1343863789,America/Chicago,1343863789,18,31,08,3,SMS,eliza@example.com
1343864627,America/Chicago,1343864627,18,31,08,3,Email,eliza@example.com
1343864627,America/Chicago,1343864627,18,31,08,3,SMS,eliza@example.com
1343864670,America/Chicago,1343864670,18,31,08,3,Email,eliza@example.com
1343864717,America/Chicago,1343864717,18,31,08,3,Email,eliza@example.com
1343864759,America/Chicago,1343864759,18,31,08,3,Email,eliza@example.com
1343864790,America/Chicago,1343864790,18,31,08,3,SMS,eliza@example.com
1343864810,America/Chicago,1343864810,18,31,08,3,Email,eliza@example.com
1343864924,America/Chicago,1343864924,18,31,08,3,SMS,eliza@example.com
1343864971,America/Chicago,1343864971,18,31,08,3,Email,eliza@example.com
1343864972,America/Chicago,1343864972,18,31,08,3,SMS,eliza@example.com
1343864974,America/Chicago,1343864974,18,31,08,3,Phone,eliza@example.com
1343865465,America/Chicago,1343865465,18,31,08,3,Email,eliza@example.com
1343865465,America/Chicago,1343865465,18,31,08,3,SMS,eliza@example.com
1343865765,America/Chicago,1343865765,19,31,08,3,Phone,eliza@example.com
1343867958,America/Chicago,1343867958,19,31,08,3,SMS,eliza@example.com
1343867958,America/Chicago,1343867958,19,31,08,3,Email,eliza@example.com
1343873786,America/Chicago,1343873786,21,31,08,3,SMS,eliza@example.com
1343873788,America/Chicago,1343873788,21,31,08,3,Email,eliza@example.com
1343984552,America/Chicago,1343984552,04,31,08,5,Email,eliza@example.com
1343984552,America/Chicago,1343984552,04,31,08,5,SMS,eliza@example.com
1344109156,America/Chicago,1344109156,14,31,08,6,Email,eliza@example.com
1344109158,America/Chicago,1344109158,14,31,08,6,SMS,eliza@example.com
1344109456,America/Chicago,1344109456,14,31,08,6,Phone,eliza@example.com
1344193996,America/Chicago,1344193996,14,32,08,0,Email,eliza@example.com
1344193996,America/Chicago,1344193996,14,32,08,0,SMS,eliza@example.com
1344194036,America/Chicago,1344194036,14,32,08,0,Email,eliza@example.com
1344194040,America/Chicago,1344194040,14,32,08,0,SMS,eliza@example.com
1344194188,America/Chicago,1344194188,14,32,08,0,SMS,eliza@example.com
1344194188,America/Chicago,1344194188,14,32,08,0,Email,eliza@example.com
1344202271,America/Chicago,1344202271,16,32,08,0,SMS,eliza@example.com
1344202271,America/Chicago,1344202271,16,32,08,0,Email,eliza@example.com
1344204288,America/Chicago,1344204288,17,32,08,0,SMS,eliza@example.com
1344204288,America/Chicago,1344204288,17,32,08,0,Email,eliza@example.com
1344205081,America/Chicago,1344205081,17,32,08,0,SMS,eliza@example.com
1344205083,America/Chicago,1344205083,17,32,08,0,Email,eliza@example.com
1344207117,America/Chicago,1344207117,17,32,08,0,SMS,eliza@example.com
1344207117,America/Chicago,1344207117,17,32,08,0,Email,eliza@example.com
1344329629,America/Chicago,1344329629,03,32,08,2,Email,alice@example.com
1344329689,America/Chicago,1344329689,03,32,08,2,SMS,alice@example.com
1344334010,America/Chicago,1344334010,05,32,08,2,Email,alice@example.com
1344334069,America/Chicago,1344334069,05,32,08,2,SMS,alice@example.com
1344375019,America/Chicago,1344375019,16,32,08,2,Email,alice@example.com
1344382784,America/Chicago,1344382784,18,32,08,2,Email,alice@example.com
1344383046,America/Chicago,1344383046,18,32,08,2,Email,alice@example.com
1344383098,America/Chicago,1344383098,18,32,08,2,Email,alice@example.com
1344383107,America/Chicago,1344383107,18,32,08,2,SMS,alice@example.com
1344383167,America/Chicago,1344383167,18,32,08,2,Phone,alice@example.com
1344383229,America/Chicago,1344383229,18,32,08,2,Email,alice@example.com
1344383281,America/Chicago,1344383281,18,32,08,2,Email,alice@example.com
1344383340,America/Chicago,1344383340,18,32,08,2,SMS,alice@example.com
1344383400,America/Chicago,1344383400,18,32,08,2,Phone,alice@example.com
1344384523,America/Chicago,1344384523,19,32,08,2,Email,alice@example.com
1344384582,America/Chicago,1344384582,19,32,08,2,SMS,alice@example.com
1344476612,America/Chicago,1344476612,20,32,08,3,Email,alice@example.com
1344476671,America/Chicago,1344476671,20,32,08,3,SMS,alice@example.com
1344476700,America/Chicago,1344476700,20,32,08,3,Email,eliza@example.com
1344476700,America/Chicago,1344476700,20,32,08,3,SMS,eliza@example.com
1344503420,America/Chicago,1344503420,04,32,08,4,Email,eliza@example.com
1344503421,America/Chicago,1344503421,04,32,08,4,SMS,eliza@example.com
1344503504,America/Chicago,1344503504,04,32,08,4,Email,eliza@example.com
1344503504,America/Chicago,1344503504,04,32,08,4,SMS,eliza@example.com
1344503805,America/Chicago,1344503805,04,32,08,4,Phone,eliza@example.com
1344570301,America/Chicago,1344570301,22,32,08,4,Email,alice@example.com
1344570754,America/Chicago,1344570754,22,32,08,4,Email,alice@example.com
1344570797,America/Chicago,1344570797,22,32,08,4,Email,alice@example.com
1344571661,America/Chicago,1344571661,23,32,08,4,Email,alice@example.com
1344572399,America/Chicago,1344572399,23,32,08,4,Email,alice@example.com
1344573501,America/Chicago,1344573501,23,32,08,4,Email,alice@example.com
1344573908,America/Chicago,1344573908,23,32,08,4,Email,alice@example.com
1344573969,America/Chicago,1344573969,23,32,08,4,SMS,alice@example.com
1344575182,America/Chicago,1344575182,00,32,08,5,Email,alice@example.com
1344575224,America/Chicago,1344575224,00,32,08,5,Email,alice@example.com
1344575245,America/Chicago,1344575245,00,32,08,5,SMS,alice@example.com
1344575266,America/Chicago,1344575266,00,32,08,5,SMS,eliza@example.com
1344575267,America/Chicago,1344575267,00,32,08,5,Email,eliza@example.com
1344575318,America/Chicago,1344575318,00,32,08,5,Email,alice@example.com
1344575378,America/Chicago,1344575378,00,32,08,5,SMS,alice@example.com
1344575438,America/Chicago,1344575438,00,32,08,5,Phone,alice@example.com
1344575476,America/Chicago,1344575476,00,32,08,5,Email,eliza@example.com
1344575477,America/Chicago,1344575477,00,32,08,5,SMS,eliza@example.com
1344575797,America/Chicago,1344575797,00,32,08,5,Email,alice@example.com
1344575857,America/Chicago,1344575857,00,32,08,5,SMS,alice@example.com
1344575921,America/Chicago,1344575921,00,32,08,5,Phone,alice@example.com
1344575977,America/Chicago,1344575977,00,32,08,5,Email,alice@example.com
1344583533,America/Chicago,1344583533,02,32,08,5,Email,alice@example.com
1344583594,America/Chicago,1344583594,02,32,08,5,SMS,alice@example.com
1344589421,America/Chicago,1344589421,04,32,08,5,Email,alice@example.com
1344625236,America/Chicago,1344625236,14,32,08,5,Email,alice@example.com
1344630664,America/Chicago,1344630664,15,32,08,5,Email,alice@example.com
1344640158,America/Chicago,1344640158,18,32,08,5,Email,alice@example.com
1344642523,America/Chicago,1344642523,18,32,08,5,Email,alice@example.com
1344643367,America/Chicago,1344643367,19,32,08,5,Email,alice@example.com
1344656784,America/Chicago,1344656784,22,32,08,5,Email,alice@example.com
1344656827,America/Chicago,1344656827,22,32,08,5,Email,alice@example.com
1344656871,America/Chicago,1344656871,22,32,08,5,SMS,alice@example.com
1344670913,America/Chicago,1344670913,02,32,08,6,Email,alice@example.com
1344670958,America/Chicago,1344670958,02,32,08,6,Email,alice@example.com
1344670973,America/Chicago,1344670973,02,32,08,6,SMS,alice@example.com
1344672429,America/Chicago,1344672429,03,32,08,6,Email,alice@example.com
1344679481,America/Chicago,1344679481,05,32,08,6,Email,alice@example.com
1344679541,America/Chicago,1344679541,05,32,08,6,SMS,alice@example.com
1344679601,America/Chicago,1344679601,05,32,08,6,Phone,alice@example.com
1344679661,America/Chicago,1344679661,05,32,08,6,Email,alice@example.com
1344679670,America/Chicago,1344679670,05,32,08,6,Email,alice@example.com
1344681760,America/Chicago,1344681760,05,32,08,6,Email,alice@example.com
1344685663,America/Chicago,1344685663,06,32,08,6,Email,alice@example.com
1344685725,America/Chicago,1344685725,06,32,08,6,SMS,alice@example.com
1344687290,America/Chicago,1344687290,07,32,08,6,Email,alice@example.com
1344687349,America/Chicago,1344687349,07,32,08,6,SMS,alice@example.com
1344687553,America/Chicago,1344687553,07,32,08,6,Email,alice@example.com
1344687613,America/Chicago,1344687613,07,32,08,6,SMS,alice@example.com
1344689387,America/Chicago,1344689387,07,32,08,6,Email,alice@example.com
1344689447,America/Chicago,1344689447,07,32,08,6,SMS,alice@example.com
1344689507,America/Chicago,1344689507,07,32,08,6,Phone,alice@example.com
1344689578,America/Chicago,1344689578,07,32,08,6,Email,alice@example.com
1344689639,America/Chicago,1344689639,07,32,08,6,SMS,alice@example.com
1344700786,America/Chicago,1344700786,10,32,08,6,Email,alice@example.com
1344700846,America/Chicago,1344700846,11,32,08,6,SMS,alice@example.com
1344700906,America/Chicago,1344700906,11,32,08,6,Phone,alice@example.com
1344700966,America/Chicago,1344700966,11,32,08,6,Email,alice@example.com
1344707679,America/Chicago,1344707679,12,32,08,6,Email,alice@example.com
1344707739,America/Chicago,1344707739,12,32,08,6,SMS,alice@example.com
1344711918,America/Chicago,1344711918,14,32,08,6,Email,alice@example.com
1344711979,America/Chicago,1344711979,14,32,08,6,SMS,alice@example.com
1344712037,America/Chicago,1344712037,14,32,08,6,Phone,alice@example.com
1344713082,America/Chicago,1344713082,14,32,08,6,Email,alice@example.com
1344713141,America/Chicago,1344713141,14,32,08,6,SMS,alice@example.com
1344713201,America/Chicago,1344713201,14,32,08,6,Phone,alice@example.com
1344718190,America/Chicago,1344718190,15,32,08,6,Email,alice@example.com
1344718249,America/Chicago,1344718249,15,32,08,6,SMS,alice@example.com
1344725859,America/Chicago,1344725859,17,32,08,6,Email,alice@example.com
1344732183,America/Chicago,1344732183,19,32,08,6,Email,alice@example.com
1344732242,America/Chicago,1344732242,19,32,08,6,SMS,alice@example.com
1344732302,America/Chicago,1344732302,19,32,08,6,Phone,alice@example.com
1344733865,America/Chicago,1344733865,20,32,08,6,Email,alice@example.com
1344733924,America/Chicago,1344733924,20,32,08,6,SMS,alice@example.com
1344734010,America/Chicago,1344734010,20,32,08,6,Email,alice@example.com
1344734070,America/Chicago,1344734070,20,32,08,6,SMS,alice@example.com
1344734130,America/Chicago,1344734130,20,32,08,6,Phone,alice@example.com
1344734190,America/Chicago,1344734190,20,32,08,6,Email,alice@example.com
1344734213,America/Chicago,1344734213,20,32,08,6,SMS,eliza@example.com
1344734214,America/Chicago,1344734214,20,32,08,6,Email,eliza@example.com
1344734889,America/Chicago,1344734889,20,32,08,6,Email,alice@example.com
1344734948,America/Chicago,1344734948,20,32,08,6,SMS,alice@example.com
1344735008,America/Chicago,1344735008,20,32,08,6,Phone,alice@example.com
1344735065,America/Chicago,1344735065,20,32,08,6,Email,alice@example.com
1344735070,America/Chicago,1344735070,20,32,08,6,Email,alice@example.com
1344735125,America/Chicago,1344735125,20,32,08,6,SMS,alice@example.com
1344762697,America/Chicago,1344762697,04,33,08,0,Email,alice@example.com
1344806410,America/Chicago,1344806410,16,33,08,0,Email,alice@example.com
1344806586,America/Chicago,1344806586,16,33,08,0,Email,alice@example.com
1344806677,America/Chicago,1344806677,16,33,08,0,Email,alice@example.com
1344808266,America/Chicago,1344808266,16,33,08,0,Email,alice@example.com
1344808430,America/Chicago,1344808430,16,33,08,0,Email,alice@example.com
1344808518,America/Chicago,1344808518,16,33,08,0,Email,alice@example.com
1344878225,America/Chicago,1344878225,12,33,08,1,Email,alice@example.com
1344878285,America/Chicago,1344878285,12,33,08,1,SMS,alice@example.com
1344878481,America/Chicago,1344878481,12,33,08,1,Email,alice@example.com
1344878541,America/Chicago,1344878541,12,33,08,1,SMS,alice@example.com
1344878614,America/Chicago,1344878614,12,33,08,1,Email,alice@example.com
1344880117,America/Chicago,1344880117,12,33,08,1,Email,alice@example.com
1344880176,America/Chicago,1344880176,12,33,08,1,SMS,alice@example.com
1344880368,America/Chicago,1344880368,12,33,08,1,Email,alice@example.com
1344880428,America/Chicago,1344880428,12,33,08,1,SMS,alice@example.com
1344893845,America/Chicago,1344893845,16,33,08,1,Email,alice@example.com
1344895333,America/Chicago,1344895333,17,33,08,1,Email,alice@example.com
1344895380,America/Chicago,1344895380,17,33,08,1,Email,alice@example.com
1344895393,America/Chicago,1344895393,17,33,08,1,SMS,alice@example.com
1344895578,America/Chicago,1344895578,17,33,08,1,Email,alice@example.com
1344895638,America/Chicago,1344895638,17,33,08,1,SMS,alice@example.com
1344897160,America/Chicago,1344897160,17,33,08,1,Email,alice@example.com
1344897239,America/Chicago,1344897239,17,33,08,1,Email,alice@example.com
1344897467,America/Chicago,1344897467,17,33,08,1,Email,alice@example.com
1344898987,America/Chicago,1344898987,18,33,08,1,Email,alice@example.com
1344900932,America/Chicago,1344900932,18,33,08,1,Email,alice@example.com
1344901555,America/Chicago,1344901555,18,33,08,1,Email,alice@example.com
1344901618,America/Chicago,1344901618,18,33,08,1,SMS,alice@example.com
1344901674,America/Chicago,1344901674,18,33,08,1,Phone,alice@example.com
1344901686,America/Chicago,1344901686,18,33,08,1,Email,alice@example.com
1344901733,America/Chicago,1344901733,18,33,08,1,Email,alice@example.com
1344901746,America/Chicago,1344901746,18,33,08,1,SMS,alice@example.com
1344901881,America/Chicago,1344901881,18,33,08,1,Email,alice@example.com
1344901941,America/Chicago,1344901941,18,33,08,1,SMS,alice@example.com
1344907812,America/Chicago,1344907812,20,33,08,1,Email,gary@example.com
1344907937,America/Chicago,1344907937,20,33,08,1,SMS,gary@example.com
1344908099,America/Chicago,1344908099,20,33,08,1,Email,gary@example.com
1344908221,America/Chicago,1344908221,20,33,08,1,SMS,gary@example.com
1344908272,America/Chicago,1344908272,20,33,08,1,Email,gary@example.com
1344908392,America/Chicago,1344908392,20,33,08,1,SMS,gary@example.com
1344908575,America/Chicago,1344908575,20,33,08,1,SMS,gary@example.com
1344908872,America/Chicago,1344908872,20,33,08,1,SMS,gary@example.com
1344909000,America/Chicago,1344909000,20,33,08,1,Phone,gary@example.com
1345073660,America/Chicago,1345073660,18,33,08,3,Email,gary@example.com
1345073726,America/Chicago,1345073726,18,33,08,3,Email,gary@example.com
1345073780,America/Chicago,1345073780,18,33,08,3,SMS,gary@example.com
1345073960,America/Chicago,1345073960,18,33,08,3,SMS,gary@example.com
1345076016,America/Chicago,1345076016,19,33,08,3,Email,gary@example.com
1345076139,America/Chicago,1345076139,19,33,08,3,SMS,gary@example.com
1345078039,America/Chicago,1345078039,19,33,08,3,Email,gary@example.com
1345078160,America/Chicago,1345078160,19,33,08,3,SMS,gary@example.com
1345078339,America/Chicago,1345078339,19,33,08,3,SMS,gary@example.com
1345078639,America/Chicago,1345078639,19,33,08,3,SMS,gary@example.com
1345078940,America/Chicago,1345078940,20,33,08,3,Phone,gary@example.com
1345079839,America/Chicago,1345079839,20,33,08,3,Email,alice@example.com
1345086088,America/Chicago,1345086088,22,33,08,3,Email,gary@example.com
1345086208,America/Chicago,1345086208,22,33,08,3,SMS,gary@example.com
1345086388,America/Chicago,1345086388,22,33,08,3,SMS,gary@example.com
1345086692,America/Chicago,1345086692,22,33,08,3,SMS,gary@example.com
1345086988,America/Chicago,1345086988,22,33,08,3,Phone,gary@example.com
1345110396,America/Chicago,1345110396,04,33,08,4,Email,gary@example.com
1345110515,America/Chicago,1345110515,04,33,08,4,SMS,gary@example.com
1345110697,America/Chicago,1345110697,04,33,08,4,SMS,gary@example.com
1345110996,America/Chicago,1345110996,04,33,08,4,SMS,gary@example.com
1345111295,America/Chicago,1345111295,05,33,08,4,Phone,gary@example.com
1345112193,America/Chicago,1345112193,05,33,08,4,Email,alice@example.com
1345112254,America/Chicago,1345112254,05,33,08,4,SMS,alice@example.com
1345112313,America/Chicago,1345112313,05,33,08,4,Phone,alice@example.com
1345112373,America/Chicago,1345112373,05,33,08,4,Email,alice@example.com
1345157785,America/Chicago,1345157785,17,33,08,4,Email,gary@example.com
1345157905,America/Chicago,1345157905,17,33,08,4,SMS,gary@example.com
1345158022,America/Chicago,1345158022,18,33,08,4,Email,gary@example.com
1345158069,America/Chicago,1345158069,18,33,08,4,Email,gary@example.com
1345158086,America/Chicago,1345158086,18,33,08,4,SMS,gary@example.com
1345158197,America/Chicago,1345158197,18,33,08,4,Email,gary@example.com
1345158316,America/Chicago,1345158316,18,33,08,4,SMS,gary@example.com
1345159037,America/Chicago,1345159037,18,33,08,4,Email,gary@example.com
1345159158,America/Chicago,1345159158,18,33,08,4,SMS,gary@example.com
1345159170,America/Chicago,1345159170,18,33,08,4,Email,gary@example.com
1345159214,America/Chicago,1345159214,18,33,08,4,Email,gary@example.com
1345159258,America/Chicago,1345159258,18,33,08,4,Email,gary@example.com
1345159289,America/Chicago,1345159289,18,33,08,4,SMS,gary@example.com
1345159298,America/Chicago,1345159298,18,33,08,4,Email,gary@example.com
1345159348,America/Chicago,1345159348,18,33,08,4,Email,gary@example.com
1345159397,America/Chicago,1345159397,18,33,08,4,Email,gary@example.com
1345159438,America/Chicago,1345159438,18,33,08,4,SMS,gary@example.com
1345164837,America/Chicago,1345164837,19,33,08,4,Email,gary@example.com
1345164957,America/Chicago,1345164957,19,33,08,4,SMS,gary@example.com
1345165579,America/Chicago,1345165579,20,33,08,4,Email,gary@example.com
1345165702,America/Chicago,1345165702,20,33,08,4,SMS,gary@example.com
1345165879,America/Chicago,1345165879,20,33,08,4,SMS,gary@example.com
1345166180,America/Chicago,1345166180,20,33,08,4,SMS,gary@example.com
1345248919,America/Chicago,1345248919,19,33,08,5,Email,gary@example.com
1345249038,America/Chicago,1345249038,19,33,08,5,SMS,gary@example.com
1345249218,America/Chicago,1345249218,19,33,08,5,SMS,gary@example.com
1345256950,America/Chicago,1345256950,21,33,08,5,Email,gary@example.com
1345257025,America/Chicago,1345257025,21,33,08,5,Email,gary@example.com
1345257069,America/Chicago,1345257069,21,33,08,5,SMS,gary@example.com
1345257072,America/Chicago,1345257072,21,33,08,5,Email,gary@example.com
1345257191,America/Chicago,1345257191,21,33,08,5,SMS,gary@example.com
1345411873,America/Chicago,1345411873,16,34,08,0,Email,alice@example.com
1345411933,America/Chicago,1345411933,16,34,08,0,SMS,alice@example.com
1345413780,America/Chicago,1345413780,17,34,08,0,Email,alice@example.com
1345413840,America/Chicago,1345413840,17,34,08,0,SMS,alice@example.com
1345415307,America/Chicago,1345415307,17,34,08,0,Email,alice@example.com
1345415367,America/Chicago,1345415367,17,34,08,0,SMS,alice@example.com
1345415660,America/Chicago,1345415660,17,34,08,0,Email,alice@example.com
1345415720,America/Chicago,1345415720,17,34,08,0,SMS,alice@example.com
1345417193,America/Chicago,1345417193,17,34,08,0,Email,alice@example.com
1345417254,America/Chicago,1345417254,18,34,08,0,SMS,alice@example.com
1345417573,America/Chicago,1345417573,18,34,08,0,Email,alice@example.com
1345417633,America/Chicago,1345417633,18,34,08,0,SMS,alice@example.com
1345417694,America/Chicago,1345417694,18,34,08,0,Phone,alice@example.com
1345419091,America/Chicago,1345419091,18,34,08,0,Email,alice@example.com
1345419151,America/Chicago,1345419151,18,34,08,0,SMS,alice@example.com
1345419212,America/Chicago,1345419212,18,34,08,0,Phone,alice@example.com
1345419526,America/Chicago,1345419526,18,34,08,0,Email,alice@example.com
1345419585,America/Chicago,1345419585,18,34,08,0,SMS,alice@example.com
1345419645,America/Chicago,1345419645,18,34,08,0,Phone,alice@example.com
1345421022,America/Chicago,1345421022,19,34,08,0,Email,alice@example.com
1345421082,America/Chicago,1345421082,19,34,08,0,SMS,alice@example.com
1345421142,America/Chicago,1345421142,19,34,08,0,Phone,alice@example.com
1345421459,America/Chicago,1345421459,19,34,08,0,Email,alice@example.com
1345421519,America/Chicago,1345421519,19,34,08,0,SMS,alice@example.com
1345421579,America/Chicago,1345421579,19,34,08,0,Phone,alice@example.com
1345496051,America/Chicago,1345496051,15,34,08,1,Email,gary@example.com
1345498417,America/Chicago,1345498417,16,34,08,1,Email,gary@example.com
1345498536,America/Chicago,1345498536,16,34,08,1,SMS,gary@example.com
1345499078,America/Chicago,1345499078,16,34,08,1,Email,gary@example.com
1345499197,America/Chicago,1345499197,16,34,08,1,SMS,gary@example.com
1345499377,America/Chicago,1345499377,16,34,08,1,SMS,gary@example.com
1345501273,America/Chicago,1345501273,17,34,08,1,Email,gary@example.com
1345501392,America/Chicago,1345501392,17,34,08,1,SMS,gary@example.com
